X1,X2,X3,X4,t,X5,y,X6,X7,X8,y_delta
0.7116735302628457,1.668047321311954,-0.09239017734006542,2.137165878386949,2.326188406291709,-0.943513182527113,0.10435888219123224,-0.3167702416937709,-0.052064719648749314,-0.1521372503687959,-0.7457179059894653
-0.3244849560916726,0.7373477267548951,0.734285571818207,-1.080770313262652,1.1471646004523668,0.4452469180503853,1.4512202153448448,-0.06173750581544235,0.6981229138686393,2.4290064315146207,1.4060005660794739
-1.0018706386598804,-0.2015377573716711,-1.438882025137984,-0.7241601812395693,-0.8744647183787059,-2.7544639114872314,-1.8142058213803796,0.6851089303716587,-1.138684102087976,-1.004332674380813,-1.55572604241686
0.23625079403025182,-0.1509119474905124,-0.6634220249431935,0.8045387188574865,-0.5457837613615497,0.2682657232964617,0.7574396817276634,1.1500582708462233,1.3760363511137905,2.074585370612429,-0.2891703158255838
-0.10215984129468976,0.9160518074370021,-0.10072808829300164,1.5603158251296314,1.3972158060282054,0.12338901895283697,4.056979489883099,-0.5040044132254736,-1.9326361485708476,-0.968469583535242,2.5533397371893205
-1.141292625436449,1.1603296370270422,2.146986573285621,-1.4749669555055818,2.4474591453018824,-0.4142774499183134,0.4259326338376388,-0.9669907898686997,-0.3048305865551817,0.21410608996935082,1.5514043365198793
2.654407260948932,-2.6199619982819256,1.393708086434868,-2.2980125873069723,-0.24495796485468593,0.25842404668485786,-2.723334510905766,1.368066211592382,1.2808997199845278,0.7624322682905819,-2.4218609584550657
1.4406051935240283,-1.3252945719279428,-0.2073711320618591,0.2716458310360797,-0.9862780649359547,1.4099884621769612,1.3627388767215787,-0.23456093679971246,0.1338019056610208,1.4245890485867392,1.023728428261386
0.09890227037346239,0.45998861835908145,0.76358728607377,-0.5199730888476318,0.7089508891090974,-0.7135681992168185,0.614459471079559,0.5901910054629884,0.3273297016606746,2.211191022466188,0.08344037666977522
-3.121532153116367,0.10205164657422643,0.2050536502590706,1.8649864218694159,0.31956395578402363,0.6931661652912131,0.9164697211970555,0.8874325681295313,1.7654759783279819,0.41032955589595577,-0.9589211640290374
-1.0765216453990678,1.0535527808200817,-1.0414961740454705,-1.643950627458423,-0.5061510876326072,-1.7244671417330846,-2.1336798369753462,-1.672990216720706,-2.2250818322962633,-2.04504817920311,-1.7353870673758118
-0.3256819577017176,1.6240426122549152,-0.8280760893682219,-0.9178122320944189,-0.016985796555708976,-0.49269110498972657,-1.2853080702625088,-1.8203089268080035,-0.3283333490260928,-2.7186301085391964,-1.4780995607436151
-1.0354978755020454,-1.5006350175855034,-1.0537956851227857,0.758655784346815,-0.9696196498130567,-1.03828809750235,0.6113899897039872,-1.119313008246889,1.7888641168296133,-0.11679353448204026,-0.06702569755592935
-0.4263203790095741,-0.27783169152926335,-0.08875866470155816,-0.9814834811807636,-0.28285274440648633,1.945899113868554,0.3585771521885517,0.47357452682272905,0.6268647049232996,0.9495073711880877,0.3347132736420123
-1.029361395343585,1.1939950195092435,0.15819335462130032,-0.09580119414742594,1.615820014032383,0.2815638609102505,0.9057519575895377,0.20459454425119072,0.07083039279971826,-0.25574218763115697,0.527537286982125
-0.5217742043048694,0.8618153268674301,-1.7893230472518888,-0.477378991877676,-1.1466899003964786,0.48778905163551195,-0.11941531717791465,2.066680914060517,-0.5060609475414558,1.1943538491573014,0.21167847645490045
-0.4227575676396196,-0.4170460437934428,1.0634817778402788,-1.3568605055961527,1.2222562638601666,0.6034916609941396,2.7371298087949136,1.4036204688250793,-1.264861920653596,1.6514507175506088,2.8582375198346126
-0.09924417465041599,-0.24953641691846906,0.037120005088365535,1.5629676031772224,-1.784821394747583,-0.86263564356345,-0.650879176672316,-0.8377092420550608,1.0424499155244509,-1.629762834831513,-1.0369895368163382
-1.3802580133388909,0.943677354839069,-0.16375793041290654,-0.9279548552549555,0.5070736074514449,-0.27126983692856177,-0.25159155798433275,0.632033693188851,0.1454503018574217,-0.09659416256535455,-0.5467306103482629
0.30190281607464453,-0.7663106382149386,-0.32820756904280945,0.5401910423178936,-1.7391763205761737,1.2539279296466581,1.1457577452574892,-0.050342415907513094,2.489366632034305,1.6019454009101723,1.249639389209358
-1.033599322802397,0.2082287310833186,1.5889765035000567,-0.37497820806611093,3.660259142761049,1.5920443684576597,1.0938405424200814,2.9341828974876227,-0.21709664882459834,4.188486854620453,2.2663677708370553
-1.5021775231019556,1.4087229250418996,-0.18878301639751396,1.0696967382564087,-0.06696572893892372,0.5169016674753932,0.6593340927983292,-0.27572088601678757,0.6881309708075066,0.9349300546605065,-0.8221072798400377
-1.3795933998058296,-1.489104010486907,-0.1817229707189814,-0.9240023400121473,-2.543118183510375,1.3647667730518833,-0.15046094304748722,-0.29537893623115496,0.034381099250803876,-0.6968079834263265,1.3529188049441543
-0.2044548172524101,-1.4758085333317534,0.7179002124106627,0.4111105371579394,-0.5918975818934509,1.5027876774998403,1.3551943157183293,0.6225797364837469,-0.03015257063850818,1.8569532720618442,0.5983442331785748
0.6421249443983306,0.990846316763321,-0.0007072508451907222,0.8733761228600474,1.8539621253445304,-0.29017838669410845,3.1998126452819258,-0.09970803133170048,-0.580337919402488,1.142874269911539,2.354855363560201
-0.18117553089205213,-0.8832304261094982,0.7821669662745457,-2.2301291250202024,0.5040525763875711,1.4085843115991197,0.2059533208749193,-0.6216440656248406,2.1487111546078976,-0.4649880932809839,0.2906743791573596
0.771749162300319,-0.36618387575576145,0.0869911211711735,2.4819741371303765,-1.380781140564588,-1.0913270315665882,-1.1447410820954655,-0.7069619876006117,-1.5031294856766353,-2.783822035506177,-1.9254663608533908
